Starting optimization with 40...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  
  35    1.155430e-09   6.899888e-06   5.339369e-05   37        36        1         0         
  36    9.386205e-10   7.327153e-06   1.540903e-04   38        37        1         0         
  37    8.731691e-10   8.034546e-06   6.697294e-05   39        38        1         0         
  38    8.129928e-10   4.306034e-06   3.480387e-05   40        39        1         0         
  39    7.535519e-10   5.581166e-06   4.046128e-05   41        40        1         0         
  40    6.994951e-10   8.477935e-06   4.286834e-05   42        41        1         0         
  41    5.670423e-10   1.198969e-05   1.219198e-04   43        42        1         0         
  42    4.206324e-10   9.951686e-06   1.617795e-04   44        43        1         0         
  43    3.364517e-10   3.928779e-06   1.080150e-04   45        44        1         0         
  44    3.165607e-10   1.708899e-06   2.370390e-05   46        45        1         0         
  45    3.107043e-10   2.576399e-06   1.004988e-05   47        46        1         0         
  46    2.975195e-10   3.934876e-06   2.265600e-05   48        47        1         0         
  47    2.718589e-10   5.189215e-06   4.782561e-05   49        48        1         0         
  48    2.323166e-10   5.024201e-06   9.109741e-05   50        49        1         0         
  49    1.815633e-10   3.124771e-06   1.281412e-04   51        50        1         0         
  50    1.454171e-10   1.611922e-06   1.335077e-04   52        51        1         0         
  51    1.327161e-10   2.840670e-06   4.589610e-05   53        52        1         0         
  52    1.143762e-10   3.651994e-06   6.890324e-05   54        53        1         0         
  53    9.634667e-11   2.903042e-06   7.691586e-05   55        54        1         0         
  54    8.588904e-11   2.119283e-06   6.531345e-05   56        55        1         0         
  55    8.260759e-11   6.539856e-07   1.103634e-05   57        56        1         0         
  56    8.164497e-11   8.355855e-07   5.796166e-06   58        57        1         0         
  57    8.038419e-11   1.108473e-06   5.720536e-06   59        58        1         0         
  58    7.520004e-11   1.899132e-06   2.355540e-05   60        59        1         0         
  59    6.507019e-11   2.780055e-06   5.254885e-05   61        60        1         0         
  60    4.601337e-11   3.368912e-06   1.162428e-04   62        61        1         0         
  61    2.544573e-11   2.636219e-06   1.513126e-04   63        62        1         0         
  62    1.600754e-11   8.747519e-07   8.264707e-05   64        63        1         0         
  63    1.458635e-11   1.271449e-07   1.107872e-05   65        64        1         0         
  64    1.445942e-11   1.675442e-07   8.123697e-06   66        65        1         0         
  65    1.431670e-11   2.016088e-07   4.634730e-06   67        66        1         0         
  66    1.336112e-11   3.511717e-07   1.891143e-05   68        67        1         0         
  67    1.147868e-11   5.178297e-07   2.925322e-05   69        68        1         0         
  68    8.055412e-12   6.288709e-07   5.833587e-05   70        69        1         0         
  69    5.511497e-12   1.610821e-06   8.048797e-05   71        70        1         0         
  70    3.877996e-12   4.068168e-07   3.214794e-05   72        71        1         0         
  71    3.459276e-12   7.281254e-08   2.188179e-05   73        72        1         0         
Optimization Terminated with Status: Converged
The process took 373.175 seconds to run.
Total n_vmult for algorithm 23095
